transaction_id,customer_id,amount,timestamp,category,merchant,location,is_fraud
TXN03899,CUST00261,338.14,2025-05-06 02:09:14,Dining,Apple Store,"Philadelphia, PA",False
TXN03900,CUST00133,378.42,2025-05-09 19:40:39,Online Shopping,Best Buy,"Los Angeles, CA",False
TXN03901,CUST00420,440.27,2025-04-17 19:35:29,Travel,Amazon Prime,"Washington, DC",False
TXN03902,CUST00297,241.6,2025-08-26 04:33:57,Dining,CitiBank,"Columbus, OH",False
TXN03903,CUST00337,195.6,2025-08-20 18:15:24,Online Shopping,Starbucks,"Chicago, IL",False
TXN03904,CUST00369,113.35,2025-10-04 15:39:17,Healthcare,Visa,"San Francisco, CA",False
TXN03905,CUST00228,219.0,2025-04-12 14:40:50,Education,Bank of America,"New York, NY",False
TXN03906,CUST00540,203.3,2025-02-14 12:29:42,Entertainment,Visa,"San Francisco, CA",False
TXN03907,CUST00677,49.8,2025-12-30 10:17:45,Utilities,Spotify,"Jacksonville, FL",False
TXN03908,CUST00700,292.86,2025-04-13 15:51:24,Entertainment,Bank of America,"Phoenix, AZ",False
TXN03909,CUST00906,120.49,2025-03-21 06:37:39,Education,Visa,"San Francisco, CA",False
TXN03910,CUST00228,489.92,2025-04-10 14:44:11,Online Shopping,eBay,"Fort Worth, TX",False
TXN03911,CUST00129,210.22,2025-11-16 06:48:57,Travel,Netflix,"Austin, TX",False
TXN03912,CUST00787,144.7,2025-04-13 09:27:10,Utilities,Walmart,"Seattle, WA",False
TXN03913,CUST00209,73.96,2025-02-03 01:32:56,Healthcare,Uber,"Austin, TX",False
TXN03914,CUST00366,263.83,2025-06-23 00:07:01,Travel,Google,"Chicago, IL",False
TXN03915,CUST00118,374.74,2025-10-01 10:28:00,Transportation,CitiBank,"Fort Worth, TX",False
TXN03916,CUST00631,186.26,2025-05-23 14:01:16,Travel,Chase,"New York, NY",False
TXN03917,CUST00557,126.38,2025-01-02 23:44:47,Grocery,Apple Store,"Denver, CO",False
TXN03918,CUST00921,367.2,2025-09-01 15:35:49,Utilities,Spotify,"San Jose, CA",False
TXN03919,CUST00863,413.81,2025-07-29 22:41:21,Online Shopping,Walmart,"San Diego, CA",False
TXN03920,CUST00095,465.7,2025-11-26 13:40:05,Transportation,Bank of America,"Indianapolis, IN",False
TXN03921,CUST00806,427.19,2025-11-22 03:23:00,Other,Mastercard,"San Diego, CA",False
TXN03922,CUST00968,169.0,2025-03-05 03:19:03,Education,Amazon Prime,"Houston, TX",False
TXN03923,CUST00143,60.03,2025-03-06 15:37:03,Other,Amazon,"Columbus, OH",False
TXN03924,CUST00545,31.88,2025-09-12 04:02:09,Utilities,Best Buy,"Philadelphia, PA",False
TXN03925,CUST00631,184.64,2025-05-19 16:44:55,Utilities,PayPal,"Washington, DC",False
TXN03926,CUST00645,240.44,2025-01-18 08:29:35,Utilities,Google,"Phoenix, AZ",False
TXN03927,CUST00629,376.33,2025-04-25 05:25:15,Healthcare,Chase,"Los Angeles, CA",False
TXN03928,CUST00343,172.4,2025-02-25 16:17:00,Entertainment,Uber,"New York, NY",False
TXN03929,CUST00940,301.99,2025-04-16 21:53:49,Transportation,Mastercard,"San Diego, CA",False
TXN03930,CUST00443,378.32,2025-06-10 03:15:00,Education,PayPal,"Phoenix, AZ",False
TXN03931,CUST00174,339.51,2025-04-20 13:03:13,Entertainment,PayPal,"Phoenix, AZ",False
TXN03932,CUST00102,147.33,2025-03-17 11:26:47,Transportation,Mastercard,"New York, NY",False
TXN03933,CUST00949,39.53,2025-04-26 09:14:54,Grocery,Netflix,"Austin, TX",False
TXN03934,CUST00744,82.81,2025-07-15 06:18:33,Other,eBay,"Austin, TX",False
TXN03935,CUST00608,407.41,2025-12-01 14:36:46,Other,Bank of America,"Austin, TX",False
TXN03936,CUST00918,302.03,2025-08-09 22:08:48,Entertainment,CitiBank,"San Antonio, TX",False
TXN03937,CUST00859,207.15,2025-06-06 08:29:23,Travel,Chase,"Washington, DC",False
TXN03938,CUST00831,224.36,2025-05-06 13:21:55,Transportation,Costco,"Los Angeles, CA",False
TXN03939,CUST00106,115.4,2025-01-24 17:05:55,Utilities,Walmart,"Washington, DC",False
TXN03940,CUST00005,192.81,2025-02-06 04:41:20,Healthcare,Google,"Washington, DC",False
TXN03941,CUST00026,235.32,2025-04-23 01:01:57,Utilities,Costco,"Houston, TX",False
TXN03942,CUST00561,234.05,2025-10-13 14:43:08,Dining,Target,"Houston, TX",False
TXN03943,CUST00023,416.7,2025-04-06 21:51:04,Education,Bank of America,"Houston, TX",False
TXN03944,CUST00759,98.54,2025-02-11 07:32:57,Education,Bank of America,"Jacksonville, FL",False
TXN03945,CUST00534,176.07,2025-07-08 20:43:15,Education,Amazon,"Los Angeles, CA",False
TXN03946,CUST00079,162.31,2025-05-06 13:17:30,Transportation,Best Buy,"Indianapolis, IN",False
TXN03947,CUST00686,161.25,2025-12-05 13:26:33,Education,eBay,"Indianapolis, IN",False
TXN03948,CUST00807,214.83,2025-03-15 05:50:01,Healthcare,Apple Store,"Houston, TX",False
TXN03949,CUST00383,328.14,2025-12-01 12:06:58,Travel,Google,"Austin, TX",False
TXN03950,CUST00705,199.83,2025-10-31 16:24:32,Education,Bank of America,"Houston, TX",False
TXN03951,CUST00922,179.5,2025-12-23 15:50:39,Transportation,Starbucks,"San Francisco, CA",False
TXN03952,CUST00997,285.98,2025-09-11 02:26:57,Transportation,Visa,"Los Angeles, CA",False
TXN03953,CUST00268,457.3,2025-03-29 19:16:40,Online Shopping,eBay,"Indianapolis, IN",False
TXN03954,CUST00014,491.56,2025-05-02 00:04:42,Utilities,Bank of America,"Fort Worth, TX",False
TXN03955,CUST00157,359.83,2025-07-29 14:12:34,Dining,McDonalds,"Washington, DC",False
TXN03956,CUST00118,173.56,2025-06-13 04:27:38,Transportation,Costco,"New York, NY",False
TXN03957,CUST00470,83.22,2025-01-06 03:32:38,Dining,Target,"Philadelphia, PA",False
TXN03958,CUST00673,426.35,2025-04-18 20:30:23,Healthcare,Starbucks,"Charlotte, NC",False
TXN03959,CUST00338,116.49,2025-04-07 01:25:46,Other,PayPal,"Columbus, OH",False
TXN03960,CUST00149,34.03,2025-04-29 09:27:44,Utilities,McDonalds,"Houston, TX",False
TXN03961,CUST00057,445.49,2025-12-01 18:47:51,Entertainment,Amazon Prime,"San Francisco, CA",False
TXN03962,CUST00747,130.68,2025-01-02 06:31:06,Transportation,Walmart,"Austin, TX",False
TXN03963,CUST00508,208.66,2025-09-14 00:42:24,Grocery,Starbucks,"San Francisco, CA",False
TXN03964,CUST00970,292.39,2025-05-28 00:52:52,Dining,Amazon Prime,"Indianapolis, IN",False
TXN03965,CUST00820,135.22,2025-05-11 10:13:34,Healthcare,Apple Store,"Los Angeles, CA",False
TXN03966,CUST00534,298.63,2025-06-15 20:13:29,Healthcare,Apple Store,"San Francisco, CA",False
TXN03967,CUST00583,386.35,2025-04-14 18:55:39,Grocery,Starbucks,"Austin, TX",False
TXN03968,CUST00066,474.13,2025-12-29 01:35:32,Entertainment,Walmart,"Phoenix, AZ",False
TXN03969,CUST00025,313.13,2025-10-12 06:31:36,Transportation,Mastercard,"Philadelphia, PA",False
TXN03970,CUST00526,261.01,2025-06-14 19:04:25,Dining,Spotify,"Los Angeles, CA",False
TXN03971,CUST00757,146.88,2025-01-15 00:44:04,Entertainment,PayPal,"Indianapolis, IN",False
TXN03972,CUST00986,234.41,2025-01-01 11:23:55,Utilities,Costco,"Jacksonville, FL",False
TXN03973,CUST00112,331.33,2025-01-15 14:18:32,Education,Best Buy,"Dallas, TX",False
TXN03974,CUST00056,189.03,2025-01-08 05:59:55,Healthcare,Mastercard,"Jacksonville, FL",False
TXN03975,CUST00927,480.04,2025-02-08 22:29:06,Healthcare,Target,"Dallas, TX",False
TXN03976,CUST00076,144.24,2025-04-04 01:52:06,Utilities,Target,"Charlotte, NC",False
TXN03977,CUST00574,259.51,2025-06-04 18:16:27,Utilities,McDonalds,"Fort Worth, TX",False
TXN03978,CUST00047,468.39,2025-06-03 15:18:17,Dining,CitiBank,"San Diego, CA",False
TXN03979,CUST00063,490.05,2025-11-05 01:26:56,Education,Visa,"Washington, DC",False
TXN03980,CUST00559,101.45,2025-09-05 01:21:58,Education,eBay,"Los Angeles, CA",False
TXN03981,CUST00883,211.37,2025-11-06 11:35:17,Healthcare,Netflix,"Denver, CO",False
TXN03982,CUST00181,465.22,2025-10-11 06:45:54,Entertainment,Best Buy,"Columbus, OH",False
TXN03983,CUST00657,279.78,2025-06-14 06:10:36,Online Shopping,Mastercard,"Philadelphia, PA",False
TXN03984,CUST00688,224.61,2025-08-22 05:52:42,Grocery,Costco,"Dallas, TX",False
TXN03985,CUST00498,164.37,2025-12-08 08:58:49,Education,PayPal,"Austin, TX",False
TXN03986,CUST00095,111.78,2025-01-14 20:57:32,Online Shopping,CitiBank,"Phoenix, AZ",False
TXN03987,CUST00450,484.11,2025-11-01 05:12:09,Travel,Costco,"Denver, CO",False
TXN03988,CUST00857,455.38,2025-08-25 19:41:00,Dining,Amazon Prime,"Phoenix, AZ",False
TXN03989,CUST00212,435.59,2025-03-31 12:02:45,Transportation,eBay,"Philadelphia, PA",False
TXN03990,CUST00574,41.27,2025-12-20 20:07:56,Transportation,eBay,"Los Angeles, CA",False
TXN03991,CUST00438,60.17,2025-08-08 07:47:33,Entertainment,McDonalds,"Austin, TX",False
TXN03992,CUST00104,108.81,2025-12-26 18:39:51,Education,Target,"Los Angeles, CA",False
TXN03993,CUST00094,148.24,2025-07-11 00:50:21,Healthcare,CitiBank,"Chicago, IL",False
TXN03994,CUST00763,319.76,2025-11-09 08:35:33,Transportation,Mastercard,"Columbus, OH",False
TXN03995,CUST00119,223.64,2025-01-24 08:53:45,Transportation,Apple Store,"Fort Worth, TX",False
TXN03996,CUST00980,97.74,2025-08-16 12:21:30,Healthcare,Apple Store,"Columbus, OH",False
TXN03997,CUST00987,410.21,2025-12-17 06:27:53,Utilities,Bank of America,"Fort Worth, TX",False
TXN03998,CUST00041,333.9,2025-08-25 07:47:24,Entertainment,McDonalds,"Jacksonville, FL",False
TXN03999,CUST00600,168.45,2025-08-08 11:12:56,Utilities,McDonalds,"Philadelphia, PA",False
TXN04000,CUST00116,12.02,2025-09-24 13:45:15,Healthcare,eBay,"Dallas, TX",False
TXN04001,CUST00631,388.17,2025-12-13 18:04:05,Entertainment,CitiBank,"Fort Worth, TX",False
TXN04002,CUST00560,42.34,2025-01-30 08:50:54,Entertainment,eBay,"Philadelphia, PA",False
TXN04003,CUST00291,120.29,2025-11-09 01:38:10,Online Shopping,McDonalds,"Chicago, IL",False
TXN04004,CUST00497,167.82,2025-03-14 13:08:42,Grocery,Spotify,"San Jose, CA",False
TXN04005,CUST00251,492.91,2025-04-16 21:30:09,Healthcare,Target,"San Jose, CA",False
TXN04006,CUST00261,181.76,2025-06-17 17:30:57,Online Shopping,Mastercard,"Houston, TX",False
TXN04007,CUST00544,318.55,2025-07-16 21:24:00,Transportation,Amazon Prime,"Houston, TX",False
TXN04008,CUST00210,78.79,2025-12-11 18:02:38,Transportation,Google,"San Francisco, CA",False
TXN04009,CUST00126,235.82,2025-10-15 18:45:34,Dining,Amazon Prime,"Jacksonville, FL",False
TXN04010,CUST00835,287.65,2025-05-23 05:19:30,Education,Bank of America,"Austin, TX",False
TXN04011,CUST00657,384.66,2025-02-14 07:32:34,Transportation,Uber,"Houston, TX",False
TXN04012,CUST00365,396.62,2025-06-21 08:03:40,Healthcare,Best Buy,"Austin, TX",False
TXN04013,CUST00874,423.79,2025-04-02 19:09:08,Education,McDonalds,"Seattle, WA",False
TXN04014,CUST00924,317.25,2025-03-04 19:09:33,Healthcare,Amazon,"Fort Worth, TX",False
TXN04015,CUST00945,344.68,2025-01-14 16:51:05,Transportation,Target,"San Francisco, CA",False
TXN04016,CUST00211,371.83,2025-12-18 03:06:30,Dining,eBay,"San Francisco, CA",False
TXN04017,CUST00154,147.46,2025-08-20 11:39:30,Entertainment,Costco,"Washington, DC",False
TXN04018,CUST00805,240.77,2025-03-04 12:17:42,Other,Walmart,"Los Angeles, CA",False
TXN04019,CUST00266,286.54,2025-03-07 16:03:16,Education,Apple Store,"Columbus, OH",False
TXN04020,CUST00377,359.84,2025-02-06 20:25:23,Online Shopping,Spotify,"Columbus, OH",False
TXN04021,CUST00052,476.84,2025-05-31 00:05:15,Dining,eBay,"San Jose, CA",False
TXN04022,CUST00937,62.25,2025-07-16 05:00:07,Healthcare,eBay,"Phoenix, AZ",False
TXN04023,CUST00443,153.85,2025-03-18 07:43:02,Utilities,Chase,"Los Angeles, CA",False
TXN04024,CUST00367,53.72,2025-07-18 18:41:44,Online Shopping,Google,"Austin, TX",False
TXN04025,CUST00773,386.23,2025-01-19 01:02:46,Utilities,PayPal,"Austin, TX",False
TXN04026,CUST00656,453.78,2025-06-07 17:27:33,Entertainment,Google,"Fort Worth, TX",False
TXN04027,CUST00041,485.0,2025-08-10 02:17:35,Grocery,CitiBank,"Austin, TX",False
TXN04028,CUST00492,196.85,2025-03-01 03:29:45,Transportation,Amazon Prime,"Houston, TX",False
TXN04029,CUST00796,21.14,2025-11-23 11:12:08,Grocery,Mastercard,"Fort Worth, TX",False
TXN04030,CUST00350,26.85,2025-12-11 12:41:34,Dining,PayPal,"Houston, TX",False
TXN04031,CUST00186,390.2,2025-03-29 14:44:47,Utilities,Amazon Prime,"Austin, TX",False
TXN04032,CUST00420,392.88,2025-04-02 13:14:22,Online Shopping,Google,"Philadelphia, PA",False
TXN04033,CUST00143,173.03,2025-02-25 17:57:22,Travel,Walmart,"Denver, CO",False
TXN04034,CUST00220,332.11,2025-05-12 02:45:39,Dining,eBay,"Seattle, WA",False
TXN04035,CUST00507,261.94,2025-08-12 22:07:25,Transportation,Starbucks,"Seattle, WA",False
TXN04036,CUST00188,4677.15,2025-08-08 08:34:24,Entertainment,Bank of America,"Dallas, TX",True
TXN04037,CUST00799,17.72,2025-02-02 13:55:52,Online Shopping,Starbucks,"Jacksonville, FL",False
TXN04038,CUST00152,175.08,2025-12-03 11:03:17,Healthcare,Mastercard,"Houston, TX",False
TXN04039,CUST00281,83.69,2025-03-17 19:38:10,Grocery,Google,"San Antonio, TX",False
TXN04040,CUST00869,230.46,2025-01-10 14:33:25,Grocery,McDonalds,"Dallas, TX",False
TXN04041,CUST00702,361.59,2025-07-17 01:16:20,Entertainment,Starbucks,"Fort Worth, TX",False
TXN04042,CUST00099,484.34,2025-05-29 02:56:01,Entertainment,Spotify,"Washington, DC",False
TXN04043,CUST00435,284.36,2025-06-08 15:35:04,Utilities,Mastercard,"San Diego, CA",False
TXN04044,CUST00005,402.2,2025-06-11 22:39:47,Travel,PayPal,"San Jose, CA",False
TXN04045,CUST00811,160.0,2025-08-25 20:47:16,Dining,Spotify,"Columbus, OH",False
TXN04046,CUST00036,98.72,2025-10-11 05:01:46,Transportation,PayPal,"Philadelphia, PA",False
TXN04047,CUST00272,112.85,2025-03-08 22:21:56,Dining,Walmart,"Columbus, OH",False
TXN04048,CUST00954,447.0,2025-02-13 04:16:28,Other,PayPal,"Philadelphia, PA",False
TXN04049,CUST00631,47.99,2025-02-12 05:22:57,Grocery,Uber,"Jacksonville, FL",False
TXN04050,CUST00960,86.79,2025-02-05 18:40:07,Education,Target,"Fort Worth, TX",False
TXN04051,CUST00068,339.83,2025-05-12 10:47:24,Education,Costco,"Jacksonville, FL",False
TXN04052,CUST00822,57.08,2025-04-05 22:26:29,Dining,eBay,"Dallas, TX",False
TXN04053,CUST00235,317.48,2025-09-27 05:48:14,Online Shopping,Apple Store,"Chicago, IL",False
TXN04054,CUST00749,69.63,2025-12-12 03:01:39,Entertainment,CitiBank,"Charlotte, NC",False
TXN04055,CUST00474,182.72,2025-06-16 16:58:21,Other,eBay,"Chicago, IL",False
TXN04056,CUST00804,62.06,2025-03-22 22:41:55,Grocery,Bank of America,"Charlotte, NC",False
TXN04057,CUST00707,161.83,2025-09-05 10:57:29,Entertainment,Costco,"Washington, DC",False
TXN04058,CUST00977,416.7,2025-10-17 10:11:21,Online Shopping,PayPal,"Chicago, IL",False
TXN04059,CUST00728,102.89,2025-01-26 15:06:25,Healthcare,Starbucks,"San Francisco, CA",False
TXN04060,CUST00583,402.71,2025-11-19 03:40:09,Utilities,Costco,"San Francisco, CA",False
TXN04061,CUST00848,147.93,2025-06-09 02:23:31,Education,Best Buy,"Fort Worth, TX",False
TXN04062,CUST00093,4454.99,2025-04-13 07:39:56,Education,McDonalds,"Philadelphia, PA",True
TXN04063,CUST00093,410.21,2025-05-23 22:51:38,Education,Uber,"New York, NY",False
TXN04064,CUST00785,380.23,2025-08-24 07:59:42,Travel,eBay,"Jacksonville, FL",False
TXN04065,CUST00304,44.88,2025-02-22 19:30:30,Travel,Bank of America,"San Francisco, CA",False
TXN04066,CUST00780,241.35,2025-11-27 14:47:59,Healthcare,Costco,"Phoenix, AZ",False
TXN04067,CUST00023,2695.77,2025-01-10 09:09:45,Other,Uber,"San Diego, CA",True
TXN04068,CUST00311,49.64,2025-09-21 09:02:28,Utilities,McDonalds,"San Francisco, CA",False
TXN04069,CUST00136,10.3,2025-11-08 12:42:33,Dining,Spotify,"Austin, TX",False
TXN04070,CUST00429,276.32,2025-08-17 06:44:35,Education,Visa,"Jacksonville, FL",False
TXN04071,CUST00687,446.73,2025-04-25 16:12:30,Online Shopping,McDonalds,"New York, NY",False
TXN04072,CUST00217,439.48,2025-05-27 02:05:26,Education,Uber,"Houston, TX",False
TXN04073,CUST00196,473.88,2025-12-14 07:20:28,Healthcare,PayPal,"Charlotte, NC",False
TXN04074,CUST00620,280.92,2025-06-17 10:27:05,Entertainment,eBay,"Washington, DC",False
TXN04075,CUST00580,184.51,2025-11-25 08:53:31,Online Shopping,Spotify,"Houston, TX",False
TXN04076,CUST00749,494.51,2025-06-04 17:46:00,Online Shopping,Google,"Jacksonville, FL",False
TXN04077,CUST00749,152.4,2025-09-21 16:49:55,Healthcare,Amazon,"Columbus, OH",False
TXN04078,CUST00524,273.55,2025-07-22 23:59:07,Grocery,Netflix,"Philadelphia, PA",False
TXN04079,CUST00235,55.35,2025-10-19 17:49:27,Entertainment,Google,"Chicago, IL",False
TXN04080,CUST00522,342.75,2025-06-27 04:36:29,Dining,Bank of America,"San Jose, CA",False
TXN04081,CUST00597,366.41,2025-05-03 21:18:04,Grocery,McDonalds,"Austin, TX",False
TXN04082,CUST00037,260.91,2025-04-01 01:36:04,Healthcare,Spotify,"Columbus, OH",False
TXN04083,CUST00544,279.99,2025-08-22 19:29:37,Healthcare,Starbucks,"New York, NY",False
TXN04084,CUST00962,331.76,2025-06-18 03:31:38,Dining,CitiBank,"Charlotte, NC",False
TXN04085,CUST00735,442.95,2025-01-26 08:59:35,Healthcare,Walmart,"Fort Worth, TX",False
TXN04086,CUST00193,244.18,2025-03-14 15:48:20,Healthcare,Costco,"Austin, TX",False
TXN04087,CUST00122,403.33,2025-06-10 03:30:27,Grocery,Starbucks,"San Diego, CA",False
TXN04088,CUST00084,172.93,2025-05-26 05:30:13,Entertainment,CitiBank,"Austin, TX",False
TXN04089,CUST00404,166.14,2025-12-26 23:04:05,Transportation,Best Buy,"San Francisco, CA",False
TXN04090,CUST00665,2138.62,2025-05-25 00:08:28,Transportation,Bank of America,"Philadelphia, PA",True
TXN04091,CUST00194,249.79,2025-01-11 22:13:09,Transportation,Visa,"Philadelphia, PA",False
TXN04092,CUST00397,409.19,2025-04-26 07:45:46,Utilities,Amazon,"Houston, TX",False
TXN04093,CUST00517,197.53,2025-02-19 19:16:33,Other,Apple Store,"Dallas, TX",False
TXN04094,CUST00053,271.66,2025-10-22 15:16:55,Dining,Spotify,"San Jose, CA",False
TXN04095,CUST00462,21.36,2025-06-03 05:08:36,Travel,Bank of America,"Los Angeles, CA",False
TXN04096,CUST00009,462.54,2025-12-24 21:17:54,Other,Uber,"San Francisco, CA",False
TXN04097,CUST00849,158.39,2025-07-01 13:16:45,Dining,Amazon Prime,"San Antonio, TX",False
TXN04098,CUST00868,442.35,2025-08-27 11:08:37,Dining,Spotify,"Houston, TX",False
TXN04099,CUST00393,50.74,2025-07-07 01:54:55,Travel,eBay,"Jacksonville, FL",False
TXN04100,CUST00505,406.95,2025-02-17 07:06:27,Online Shopping,Mastercard,"Houston, TX",False
TXN04101,CUST00044,312.75,2025-02-01 15:54:35,Other,PayPal,"Dallas, TX",False
TXN04102,CUST00355,364.39,2025-11-17 17:57:49,Online Shopping,eBay,"Los Angeles, CA",False
TXN04103,CUST00849,424.03,2025-07-25 10:36:30,Other,Costco,"San Francisco, CA",False
TXN04104,CUST00134,3120.59,2025-10-05 03:49:07,Education,Google,"Los Angeles, CA",True
TXN04105,CUST00002,3245.77,2025-07-24 14:28:01,Utilities,Amazon,"San Antonio, TX",True
TXN04106,CUST00107,310.68,2025-11-23 10:58:42,Grocery,Target,"New York, NY",False
TXN04107,CUST00403,95.18,2025-01-10 10:59:14,Online Shopping,Spotify,"Austin, TX",False
TXN04108,CUST00562,493.48,2025-07-18 14:03:08,Education,McDonalds,"Austin, TX",False
TXN04109,CUST00071,222.92,2025-10-09 14:10:44,Utilities,Netflix,"Columbus, OH",False
TXN04110,CUST00719,484.12,2025-10-19 05:18:48,Online Shopping,Visa,"San Jose, CA",False
TXN04111,CUST00026,135.69,2025-08-16 07:06:14,Education,Bank of America,"San Diego, CA",False
TXN04112,CUST00166,164.81,2025-08-30 16:18:04,Entertainment,Spotify,"Columbus, OH",False
TXN04113,CUST00750,257.07,2025-11-05 22:18:06,Travel,Google,"New York, NY",False
TXN04114,CUST00763,536.05,2025-06-14 18:40:31,Transportation,eBay,"San Francisco, CA",True
TXN04115,CUST00945,345.28,2025-05-07 00:17:20,Travel,Chase,"Columbus, OH",False
TXN04116,CUST00084,66.66,2025-01-08 15:04:36,Travel,PayPal,"San Diego, CA",False
TXN04117,CUST00504,286.06,2025-08-21 07:29:20,Healthcare,Uber,"Dallas, TX",False
TXN04118,CUST00200,314.83,2025-06-17 13:05:43,Dining,Apple Store,"Dallas, TX",False
TXN04119,CUST00198,202.13,2025-01-28 02:35:56,Transportation,Visa,"San Antonio, TX",False
TXN04120,CUST00917,405.19,2025-06-03 05:47:27,Education,Apple Store,"New York, NY",False
TXN04121,CUST00696,128.39,2025-07-26 13:52:40,Grocery,eBay,"New York, NY",False
TXN04122,CUST00917,330.89,2025-06-26 18:43:36,Travel,Walmart,"Charlotte, NC",False
TXN04123,CUST00666,351.35,2025-02-21 12:22:04,Entertainment,Best Buy,"Austin, TX",False
TXN04124,CUST00223,324.63,2025-12-22 02:51:13,Education,Walmart,"Washington, DC",False
TXN04125,CUST00006,144.69,2025-05-29 17:54:42,Entertainment,Walmart,"San Francisco, CA",False
TXN04126,CUST00646,85.91,2025-06-27 06:10:09,Travel,CitiBank,"Jacksonville, FL",False
TXN04127,CUST00462,459.46,2025-10-19 16:21:50,Travel,Chase,"San Francisco, CA",False
TXN04128,CUST00267,189.42,2025-01-09 20:34:13,Healthcare,Costco,"Denver, CO",False
TXN04129,CUST00767,31.4,2025-01-08 18:01:25,Other,Visa,"Austin, TX",False
TXN04130,CUST00154,352.98,2025-04-14 08:56:06,Education,Costco,"San Francisco, CA",False
TXN04131,CUST00491,3520.46,2025-11-26 14:35:03,Grocery,CitiBank,"New York, NY",True
TXN04132,CUST00364,45.97,2025-12-04 12:27:05,Education,Bank of America,"San Jose, CA",False
TXN04133,CUST00840,246.13,2025-08-31 00:39:58,Entertainment,Uber,"Chicago, IL",False
TXN04134,CUST00259,272.39,2025-04-05 08:17:46,Grocery,Uber,"San Jose, CA",False
TXN04135,CUST00008,134.18,2025-09-18 04:23:11,Grocery,Starbucks,"Columbus, OH",False
TXN04136,CUST00869,346.92,2025-05-31 07:36:41,Travel,McDonalds,"Seattle, WA",False
TXN04137,CUST00087,21.89,2025-08-29 03:36:09,Utilities,Starbucks,"Phoenix, AZ",False
TXN04138,CUST00317,33.04,2025-04-12 11:25:35,Grocery,Amazon Prime,"Phoenix, AZ",False
TXN04139,CUST00156,38.11,2025-11-27 15:06:09,Transportation,Chase,"San Diego, CA",False
TXN04140,CUST00333,479.8,2025-09-05 04:47:13,Grocery,CitiBank,"Houston, TX",False
TXN04141,CUST00024,298.26,2025-03-28 14:50:27,Online Shopping,Starbucks,"Washington, DC",False
TXN04142,CUST00608,215.73,2025-09-01 23:32:22,Healthcare,Amazon,"Charlotte, NC",False
TXN04143,CUST00867,363.0,2025-05-12 04:51:30,Grocery,Google,"Los Angeles, CA",False
TXN04144,CUST00812,78.23,2025-01-18 13:29:07,Healthcare,Walmart,"Columbus, OH",False
TXN04145,CUST00430,117.26,2025-04-15 05:41:13,Transportation,eBay,"Houston, TX",False
TXN04146,CUST00913,12.38,2025-10-01 21:00:44,Dining,Apple Store,"Austin, TX",False
TXN04147,CUST00834,485.95,2025-08-30 09:53:30,Education,Netflix,"Seattle, WA",False
TXN04148,CUST00069,317.26,2025-01-06 03:21:59,Utilities,Best Buy,"Chicago, IL",False
TXN04149,CUST00320,53.91,2025-08-29 00:36:02,Healthcare,Starbucks,"San Diego, CA",False
TXN04150,CUST00856,275.33,2025-03-10 18:07:14,Other,Target,"Chicago, IL",False
TXN04151,CUST00782,61.69,2025-12-15 19:35:56,Online Shopping,Target,"Los Angeles, CA",False
TXN04152,CUST00050,317.92,2025-02-15 15:09:57,Transportation,Starbucks,"San Antonio, TX",False
TXN04153,CUST00977,164.98,2025-07-19 08:26:18,Utilities,CitiBank,"Fort Worth, TX",False
TXN04154,CUST00912,398.42,2025-05-02 23:53:43,Transportation,Apple Store,"San Diego, CA",False
TXN04155,CUST00142,352.12,2025-02-23 00:22:49,Utilities,Costco,"Houston, TX",False
TXN04156,CUST00617,33.39,2025-03-02 13:27:22,Online Shopping,Visa,"Jacksonville, FL",False
TXN04157,CUST00046,170.01,2025-07-09 07:35:38,Utilities,Starbucks,"Columbus, OH",False
TXN04158,CUST00967,269.36,2025-10-23 03:45:45,Travel,Amazon Prime,"Charlotte, NC",False
TXN04159,CUST00978,340.51,2025-07-13 10:01:23,Healthcare,Visa,"San Francisco, CA",False
TXN04160,CUST00233,135.4,2025-12-13 01:37:30,Other,CitiBank,"Chicago, IL",False
TXN04161,CUST00513,201.19,2025-06-04 23:39:13,Education,Chase,"San Jose, CA",False
TXN04162,CUST00114,165.78,2025-05-20 20:38:56,Education,Apple Store,"San Francisco, CA",False
TXN04163,CUST00541,307.78,2025-04-01 15:35:06,Healthcare,Visa,"Austin, TX",False
TXN04164,CUST00003,235.79,2025-06-28 05:53:21,Dining,CitiBank,"San Jose, CA",False
TXN04165,CUST00384,338.38,2025-03-13 07:00:47,Entertainment,Costco,"Dallas, TX",False
TXN04166,CUST00624,150.14,2025-06-11 19:57:27,Entertainment,Mastercard,"San Jose, CA",False
TXN04167,CUST00450,394.51,2025-07-25 21:44:02,Grocery,Apple Store,"San Jose, CA",False
TXN04168,CUST00206,399.55,2025-03-07 15:57:07,Grocery,Spotify,"Los Angeles, CA",False
TXN04169,CUST00005,429.38,2025-07-17 14:38:37,Healthcare,Spotify,"Indianapolis, IN",False
TXN04170,CUST00204,105.34,2025-12-19 17:57:42,Dining,Chase,"Chicago, IL",False
TXN04171,CUST00128,437.23,2025-09-22 13:39:01,Education,Spotify,"Charlotte, NC",False
TXN04172,CUST00934,452.57,2025-11-02 15:49:51,Entertainment,Bank of America,"Denver, CO",False
TXN04173,CUST00590,52.43,2025-12-19 08:29:55,Entertainment,Netflix,"Fort Worth, TX",False
TXN04174,CUST00835,67.82,2025-06-20 00:42:33,Grocery,PayPal,"Seattle, WA",False
TXN04175,CUST00221,40.21,2025-11-20 04:03:53,Transportation,Amazon Prime,"San Diego, CA",False
